pm2.5,year,month,day,hour,dew_point,temperature,pressure,wind_direction,wind_speed,snow_hours,rain_hours
111,2011,6,20,18,14,33,1001,SE,22.8,0,0
139,2011,6,20,19,14,32,1002,SE,25.93,0,0
173,2011,6,20,20,16,30,1002,SE,27.72,0,0
192,2011,6,20,21,18,28,1003,SE,29.51,0,0
181,2011,6,20,22,18,27,1003,SE,30.4,0,0
183,2011,6,20,23,18,26,1003,SE,32.19,0,0
199,2011,6,21,0,17,27,1003,SE,33.98,0,0
183,2011,6,21,1,17,27,1003,SE,37.11,0,0
158,2011,6,21,2,18,26,1003,SE,40.24,0,0
160,2011,6,21,3,18,26,1003,SE,43.37,0,0
161,2011,6,21,4,18,25,1003,SE,44.26,0,0
171,2011,6,21,5,19,24,1004,SE,46.05,0,0
176,2011,6,21,6,19,24,1004,SE,47.84,0,0
176,2011,6,21,7,20,26,1004,SE,49.63,0,0
172,2011,6,21,8,20,27,1004,SE,51.42,0,0
169,2011,6,21,9,19,29,1004,SE,54.55,0,0
178,2011,6,21,10,19,32,1004,SE,58.57,0,0
149,2011,6,21,11,19,33,1003,cv,4.02,0,0
164,2011,6,21,12,15,34,1003,SE,7.15,0,0
117,2011,6,21,13,15,34,1002,SE,12.96,0,0
120,2011,6,21,14,15,35,1001,SE,18.77,0,0
109,2011,6,21,15,15,35,1001,SE,23.69,0,0
106,2011,6,21,16,16,35,1000,SE,29.5,0,0
137,2011,6,21,17,15,34,1000,SE,33.52,0,0
91,2011,6,21,18,15,33,1000,SE,37.54,0,0
91,2011,6,21,19,15,32,1000,SE,41.56,0,0
101,2011,6,21,20,15,31,1000,SE,43.35,0,0
116,2011,6,21,21,16,30,1000,SE,46.48,0,0
145,2011,6,21,22,16,29,1000,SE,49.61,0,0
164,2011,6,21,23,17,28,1000,SE,52.74,0,0
166,2011,6,22,0,18,27,1000,SE,55.87,0,0
156,2011,6,22,1,18,27,1000,SE,59,0,0
146,2011,6,22,2,19,27,1000,SE,62.13,0,0
137,2011,6,22,3,19,26,999,SE,65.26,0,0
145,2011,6,22,4,19,26,999,SE,68.39,0,0
146,2011,6,22,5,19,25,999,SE,70.18,0,0
204,2011,6,22,6,19,25,999,cv,0.89,0,0
231,2011,6,22,7,20,26,999,cv,1.78,0,0
217,2011,6,22,8,20,26,999,SE,1.79,0,0
187,2011,6,22,9,20,26,999,SE,4.92,0,0
194,2011,6,22,10,20,26,999,SE,8.05,0,0
204,2011,6,22,11,20,26,999,SE,11.18,0,0
251,2011,6,22,12,21,27,999,cv,0.89,0,0
337,2011,6,22,13,21,27,998,SE,1.79,0,0
402,2011,6,22,14,21,27,998,SE,3.58,0,0
432,2011,6,22,15,21,27,998,SE,5.37,0,0
442,2011,6,22,16,21,27,998,SE,7.16,0,0
459,2011,6,22,17,21,27,997,SE,8.95,0,0
445,2011,6,22,18,22,27,997,SE,10.74,0,0
352,2011,6,22,19,22,27,997,SE,12.53,0,0
399,2011,6,22,20,22,27,997,SE,15.66,0,0
132,2011,6,22,21,22,26,998,SE,18.79,0,0
99,2011,6,22,22,22,26,998,SE,21.92,0,0
136,2011,6,22,23,22,24,998,cv,0.89,0,1
139,2011,6,23,0,22,24,998,SE,1.79,0,2
145,2011,6,23,1,22,24,998,SE,3.58,0,0
152,2011,6,23,2,23,23,997,SE,5.37,0,1
150,2011,6,23,3,23,23,997,cv,0.89,0,0
152,2011,6,23,4,22,23,997,SE,1.79,0,0
185,2011,6,23,5,22,23,997,SE,3.58,0,0
166,2011,6,23,6,22,23,998,SE,6.71,0,0
169,2011,6,23,7,22,23,998,SE,9.84,0,0
182,2011,6,23,8,22,23,998,SE,12.97,0,0
166,2011,6,23,9,22,24,998,SE,16.99,0,0
160,2011,6,23,10,22,24,998,SE,21.01,0,0
169,2011,6,23,11,22,25,998,SE,24.14,0,0
185,2011,6,23,12,22,25,998,SE,28.16,0,0
184,2011,6,23,13,22,25,998,SE,32.18,0,1
182,2011,6,23,14,22,25,997,SE,36.2,0,0
163,2011,6,23,15,22,25,997,SE,40.22,0,0
179,2011,6,23,16,21,25,998,SE,45.14,0,1
194,2011,6,23,17,19,20,999,NE,3.13,0,2
133,2011,6,23,18,19,20,999,NW,4.92,0,3
51,2011,6,23,19,19,20,999,NE,3.13,0,4
44,2011,6,23,20,19,20,1002,SE,3.13,0,5
34,2011,6,23,21,19,20,1003,SE,6.26,0,6
36,2011,6,23,22,19,20,1004,SE,10.28,0,7
29,2011,6,23,23,18,19,1004,NE,3.13,0,0
49,2011,6,24,0,19,20,1005,NE,6.26,0,0
54,2011,6,24,1,17,18,1005,NE,9.39,0,1
22,2011,6,24,2,17,18,1005,NE,13.41,0,2
25,2011,6,24,3,16,18,1006,NW,5.81,0,3
11,2011,6,24,4,16,17,1006,NW,10.73,0,4
25,2011,6,24,5,16,17,1007,NW,14.75,0,5
18,2011,6,24,6,16,17,1007,NW,17.88,0,6
9,2011,6,24,7,17,18,1008,NW,21.9,0,7
8,2011,6,24,8,17,19,1009,NW,26.82,0,0
11,2011,6,24,9,18,21,1009,NW,30.84,0,0
16,2011,6,24,10,16,23,1009,NW,34.86,0,0
22,2011,6,24,11,17,25,1009,NE,3.13,0,0
18,2011,6,24,12,15,26,1009,cv,1.79,0,0
25,2011,6,24,13,16,26,1009,cv,4.92,0,0
20,2011,6,24,14,14,28,1009,cv,6.71,0,0
23,2011,6,24,15,15,27,1009,NW,3.13,0,0
25,2011,6,24,16,15,28,1008,SE,4.02,0,0
27,2011,6,24,17,14,27,1009,cv,1.79,0,0
34,2011,6,24,18,15,27,1009,cv,4.92,0,0
36,2011,6,24,19,15,26,1009,NW,4.02,0,0
35,2011,6,24,20,15,26,1010,NW,8.04,0,0
45,2011,6,24,21,15,25,1011,NW,11.17,0,0
48,2011,6,24,22,15,24,1011,cv,1.79,0,0
41,2011,6,24,23,15,25,1011,NW,3.13,0,0
51,2011,6,25,0,17,21,1012,NW,4.92,0,0
43,2011,6,25,1,17,21,1012,NW,8.05,0,0
50,2011,6,25,2,17,19,1012,NW,9.84,0,0
31,2011,6,25,3,17,19,1012,NW,11.63,0,0
34,2011,6,25,4,17,19,1012,cv,0.89,0,0
31,2011,6,25,5,16,19,1012,NW,1.79,0,0
22,2011,6,25,6,17,20,1012,NW,3.58,0,0
20,2011,6,25,7,16,23,1013,NW,5.37,0,0
22,2011,6,25,8,16,24,1013,NE,3.13,0,0
29,2011,6,25,9,16,26,1013,NE,4.92,0,0
23,2011,6,25,10,15,27,1013,SE,1.79,0,0
29,2011,6,25,11,15,29,1012,cv,1.79,0,0
30,2011,6,25,12,13,29,1012,SE,3.13,0,0
27,2011,6,25,13,12,30,1011,cv,0.89,0,0
18,2011,6,25,14,13,30,1011,cv,2.68,0,0
19,2011,6,25,15,12,30,1010,SE,1.79,0,0
22,2011,6,25,16,12,31,1010,SE,3.58,0,0
25,2011,6,25,17,12,30,1009,SE,5.37,0,0
25,2011,6,25,18,14,29,1009,cv,0.89,0,0
26,2011,6,25,19,14,28,1009,SE,1.79,0,0
40,2011,6,25,20,15,26,1009,cv,0.89,0,0
43,2011,6,25,21,13,24,1009,cv,1.78,0,0
62,2011,6,25,22,16,23,1010,SE,3.13,0,0
77,2011,6,25,23,16,23,1010,SE,6.26,0,0
102,2011,6,26,0,17,22,1009,SE,8.05,0,0
87,2011,6,26,1,17,20,1009,cv,0.89,0,0
91,2011,6,26,2,17,20,1009,SE,1.79,0,0
109,2011,6,26,3,17,19,1008,NW,1.79,0,0
134,2011,6,26,4,15,19,1007,NW,5.81,0,0
87,2011,6,26,5,15,19,1007,NW,9.83,0,0
56,2011,6,26,6,15,20,1007,NW,13.85,0,0
52,2011,6,26,7,15,22,1007,NW,17.87,0,0
52,2011,6,26,8,15,24,1007,NW,21,0,0
41,2011,6,26,9,15,27,1006,NW,25.92,0,0
29,2011,6,26,10,13,27,1006,NW,31.73,0,0
24,2011,6,26,11,13,27,1005,NE,4.92,0,0
16,2011,6,26,12,14,30,1004,NE,8.05,0,0
19,2011,6,26,13,14,30,1003,NE,12.07,0,0
16,2011,6,26,14,15,30,1001,NE,13.86,0,0
21,2011,6,26,15,13,31,1001,cv,0.89,0,0
20,2011,6,26,16,15,31,1000,NE,1.79,0,0
21,2011,6,26,17,14,31,999,NE,4.92,0,0
24,2011,6,26,18,14,31,999,NE,8.05,0,0
23,2011,6,26,19,14,30,999,NE,11.18,0,0
27,2011,6,26,20,14,28,999,NE,12.07,0,0
75,2011,6,26,21,17,26,999,cv,0.89,0,0
64,2011,6,26,22,15,25,999,NW,1.79,0,0
62,2011,6,26,23,16,24,999,NW,4.92,0,0
72,2011,6,27,0,16,23,999,NW,8.05,0,0
74,2011,6,27,1,14,25,998,NW,12.07,0,0
49,2011,6,27,2,15,21,998,NW,15.2,0,0
47,2011,6,27,3,16,21,998,SE,1.79,0,0
57,2011,6,27,4,18,20,998,cv,0.89,0,0
49,2011,6,27,5,18,20,999,NE,0.89,0,0
81,2011,6,27,6,19,20,999,NE,1.78,0,0
125,2011,6,27,7,19,22,999,cv,0.89,0,0
127,2011,6,27,8,19,25,999,cv,1.78,0,0
79,2011,6,27,9,18,27,1000,cv,2.67,0,0
59,2011,6,27,10,14,29,999,cv,4.46,0,0
36,2011,6,27,11,12,30,999,NW,4.02,0,0
26,2011,6,27,12,12,31,998,cv,1.79,0,0
30,2011,6,27,13,13,31,998,cv,3.58,0,0
16,2011,6,27,14,14,31,998,SE,3.13,0,0
31,2011,6,27,15,12,30,998,SE,6.26,0,0
39,2011,6,27,16,15,30,998,SE,11.18,0,0
40,2011,6,27,17,15,30,998,SE,15.2,0,0
51,2011,6,27,18,14,30,999,SE,19.22,0,0
53,2011,6,27,19,15,28,999,SE,22.35,0,0
58,2011,6,27,20,15,28,1000,SE,24.14,0,0
55,2011,6,27,21,16,26,1000,SE,25.93,0,0
56,2011,6,27,22,17,26,1001,SE,29.06,0,0
93,2011,6,27,23,18,24,1001,SE,32.19,0,0
108,2011,6,28,0,18,24,1001,SE,33.08,0,0
94,2011,6,28,1,18,23,1001,SE,33.97,0,0
112,2011,6,28,2,18,22,1002,SE,35.76,0,0
118,2011,6,28,3,18,22,1001,SE,37.55,0,0
121,2011,6,28,4,18,21,1002,NE,1.79,0,0
119,2011,6,28,5,18,22,1002,cv,0.45,0,0
127,2011,6,28,6,18,22,1002,SE,0.89,0,0
123,2011,6,28,7,18,23,1003,NW,1.79,0,0
125,2011,6,28,8,18,24,1003,cv,0.89,0,0
127,2011,6,28,9,19,25,1003,NE,1.79,0,0
205,2011,6,28,10,19,27,1003,SE,1.79,0,0
149,2011,6,28,11,20,28,1003,NE,1.79,0,0
162,2011,6,28,12,20,29,1003,SE,1.79,0,0
173,2011,6,28,13,20,30,1002,cv,3.13,0,0
202,2011,6,28,14,20,32,1001,SE,3.13,0,0
185,2011,6,28,15,20,32,1001,SE,7.15,0,0
166,2011,6,28,16,19,33,1001,SE,11.17,0,0
152,2011,6,28,17,18,32,1001,SE,12.96,0,0
137,2011,6,28,18,18,31,1001,SE,16.09,0,0
156,2011,6,28,19,18,30,1001,SE,19.22,0,0
132,2011,6,28,20,19,30,1002,SE,22.35,0,0
116,2011,6,28,21,19,27,1003,SE,25.48,0,0
113,2011,6,28,22,19,27,1004,SE,28.61,0,0
141,2011,6,28,23,20,26,1004,SE,30.4,0,0
177,2011,6,29,0,19,24,1004,cv,0.89,0,0
199,2011,6,29,1,19,24,1004,NE,1.79,0,0
226,2011,6,29,2,19,23,1004,cv,0.89,0,0
229,2011,6,29,3,19,23,1003,cv,1.78,0,0
242,2011,6,29,4,20,22,1003,cv,2.23,0,0
244,2011,6,29,5,20,22,1004,cv,3.12,0,0
265,2011,6,29,6,20,23,1004,SE,0.89,0,0
266,2011,6,29,7,21,24,1005,cv,0.89,0,0
259,2011,6,29,8,21,24,1005,SE,1.79,0,0
274,2011,6,29,9,22,25,1005,SE,4.92,0,0
275,2011,6,29,10,22,26,1005,SE,6.71,0,0
242,2011,6,29,11,23,27,1005,SE,8.5,0,0
232,2011,6,29,12,22,28,1005,SE,10.29,0,0
208,2011,6,29,13,22,29,1004,SE,14.31,0,0
204,2011,6,29,14,22,30,1003,SE,18.33,0,0
190,2011,6,29,15,22,30,1003,SE,22.35,0,0
223,2011,6,29,16,22,30,1002,SE,27.27,0,0
228,2011,6,29,17,23,30,1002,SE,32.19,0,0
243,2011,6,29,18,22,28,1002,SE,37.11,0,0
229,2011,6,29,19,22,27,1002,SE,42.03,0,0
224,2011,6,29,20,22,27,1003,SE,46.95,0,0
206,2011,6,29,21,22,26,1003,SE,50.97,0,0
226,2011,6,29,22,22,25,1004,cv,0.89,0,0
256,2011,6,29,23,22,25,1004,SE,3.13,0,0
266,2011,6,30,0,22,24,1003,SE,6.26,0,0
242,2011,6,30,1,21,24,1003,SE,9.39,0,0
255,2011,6,30,2,22,23,1003,SE,11.18,0,1
238,2011,6,30,3,22,23,1002,NE,1.79,0,0
229,2011,6,30,4,22,23,1002,cv,0.89,0,0
231,2011,6,30,5,22,23,1002,SE,1.79,0,0
219,2011,6,30,6,22,23,1003,SE,4.92,0,0
145,2011,6,30,7,20,21,1003,SE,6.71,0,1
35,2011,6,30,8,21,22,1003,cv,0.89,0,2
38,2011,6,30,9,21,23,1003,cv,1.78,0,0
37,2011,6,30,10,21,23,1003,NE,1.79,0,0
33,2011,6,30,11,22,24,1003,cv,0.89,0,0
48,2011,6,30,12,21,25,1003,cv,1.78,0,0
48,2011,6,30,13,22,27,1002,cv,2.67,0,0
47,2011,6,30,14,21,28,1002,NE,1.79,0,0
52,2011,6,30,15,23,29,1002,SE,1.79,0,0
58,2011,6,30,16,23,29,1002,cv,1.79,0,0
75,2011,6,30,17,23,29,1001,SE,1.79,0,0
113,2011,6,30,18,23,28,1002,NE,3.13,0,0
150,2011,6,30,19,23,28,1002,SE,1.79,0,0
213,2011,6,30,20,23,27,1003,SE,3.58,0,0
213,2011,6,30,21,23,27,1003,SE,4.47,0,0
218,2011,6,30,22,23,27,1004,SE,6.26,0,0
233,2011,6,30,23,23,26,1004,SE,9.39,0,0
245,2011,7,1,0,23,26,1003,SE,11.18,0,0
254,2011,7,1,1,23,25,1003,SE,12.97,0,0
232,2011,7,1,2,23,25,1003,cv,0.89,0,0
220,2011,7,1,3,23,24,1002,cv,1.78,0,0
222,2011,7,1,4,22,24,1003,SE,1.79,0,0
230,2011,7,1,5,22,24,1003,cv,0.89,0,0
226,2011,7,1,6,23,24,1003,SE,0.89,0,0
221,2011,7,1,7,23,25,1003,cv,0.89,0,0
206,2011,7,1,8,23,25,1004,SE,4.92,0,1
82,2011,7,1,9,23,24,1004,SE,8.05,0,2
29,2011,7,1,10,23,24,1003,cv,0.89,0,3
39,2011,7,1,11,23,24,1003,SE,1.79,0,4
61,2011,7,1,12,24,25,1003,SE,4.92,0,0
77,2011,7,1,13,24,25,1003,SE,6.71,0,0
93,2011,7,1,14,23,26,1002,NE,3.13,0,1
109,2011,7,1,15,23,26,1001,SE,1.79,0,0
94,2011,7,1,16,23,26,1001,cv,0.89,0,0
81,2011,7,1,17,23,26,1001,SE,1.79,0,0
91,2011,7,1,18,23,26,1001,cv,0.89,0,0
117,2011,7,1,19,23,26,1001,SE,1.79,0,0
121,2011,7,1,20,23,25,1002,SE,3.58,0,0
112,2011,7,1,21,23,25,1002,SE,5.37,0,0
108,2011,7,1,22,24,25,1002,cv,0.89,0,0
118,2011,7,1,23,23,25,1002,SE,1.79,0,0
133,2011,7,2,0,23,24,1001,cv,0.89,0,0
141,2011,7,2,1,23,24,1001,SE,0.89,0,1
150,2011,7,2,2,23,24,1001,cv,0.89,0,0
170,2011,7,2,3,23,24,1001,cv,1.78,0,0
165,2011,7,2,4,23,24,1000,NE,1.79,0,1
179,2011,7,2,5,23,24,1000,NE,2.68,0,2
153,2011,7,2,6,23,24,1000,cv,0.89,0,3
166,2011,7,2,7,23,24,1001,SE,1.79,0,4
165,2011,7,2,8,24,25,1001,cv,0.89,0,5
160,2011,7,2,9,24,25,1001,cv,1.78,0,0
176,2011,7,2,10,24,26,1001,NW,4.02,0,0
162,2011,7,2,11,24,26,1001,NW,5.81,0,0
144,2011,7,2,12,23,27,1001,cv,0.89,0,0
128,2011,7,2,13,24,28,1000,SE,1.79,0,0
140,2011,7,2,14,24,28,1000,SE,3.58,0,0
133,2011,7,2,15,24,28,1000,SE,5.37,0,0
122,2011,7,2,16,24,28,999,cv,0.89,0,0
164,2011,7,2,17,24,28,999,cv,1.78,0,0
155,2011,7,2,18,24,28,999,cv,2.67,0,0
170,2011,7,2,19,23,27,1000,cv,4.46,0,0
164,2011,7,2,20,23,26,1000,SE,1.79,0,0
187,2011,7,2,21,23,25,1001,cv,0.89,0,0
187,2011,7,2,22,23,25,1001,cv,1.78,0,0
198,2011,7,2,23,23,24,1001,SE,1.79,0,0
202,2011,7,3,0,23,24,1001,SE,2.68,0,0
215,2011,7,3,1,23,24,1001,SE,4.47,0,0
195,2011,7,3,2,23,24,1001,cv,0.89,0,0
195,2011,7,3,3,23,23,1001,NE,0.89,0,0
245,2011,7,3,4,23,23,1001,cv,0.89,0,0
224,2011,7,3,5,22,23,1001,NW,1.79,0,0
220,2011,7,3,6,23,24,1002,NW,4.92,0,0
244,2011,7,3,7,23,25,1002,NW,8.94,0,0
238,2011,7,3,8,22,26,1003,NW,12.96,0,0
140,2011,7,3,9,19,27,1003,NW,16.98,0,0
72,2011,7,3,10,19,29,1003,NW,20.11,0,0
47,2011,7,3,11,16,31,1002,NE,4.02,0,0
30,2011,7,3,12,16,32,1002,NW,3.13,0,0
26,2011,7,3,13,15,33,1002,NW,4.92,0,0
25,2011,7,3,14,15,34,1001,cv,3.13,0,0
19,2011,7,3,15,14,34,1001,NE,1.79,0,0
26,2011,7,3,16,15,34,1001,cv,1.79,0,0
23,2011,7,3,17,15,34,1000,cv,2.68,0,0
30,2011,7,3,18,15,33,1001,SE,1.79,0,0
44,2011,7,3,19,18,31,1001,SE,4.92,0,0
46,2011,7,3,20,17,31,1002,SE,8.94,0,0
44,2011,7,3,21,18,31,1002,SE,13.86,0,0
46,2011,7,3,22,18,30,1002,SE,17.88,0,0
56,2011,7,3,23,18,29,1003,SE,21.9,0,0
72,2011,7,4,0,19,26,1003,NE,1.79,0,0
96,2011,7,4,1,20,24,1003,cv,0.89,0,0
108,2011,7,4,2,20,23,1004,NE,1.79,0,0
104,2011,7,4,3,21,23,1003,cv,0.89,0,0
74,2011,7,4,4,20,23,1004,NW,0.89,0,0
85,2011,7,4,5,19,22,1004,NW,4.02,0,0
55,2011,7,4,6,19,22,1005,NW,7.15,0,0
48,2011,7,4,7,20,25,1005,NW,8.94,0,0
46,2011,7,4,8,19,27,1005,NW,10.73,0,0
47,2011,7,4,9,17,29,1005,NW,12.52,0,0
36,2011,7,4,10,16,31,1005,cv,0.89,0,0
42,2011,7,4,11,16,31,1004,NW,1.79,0,0
36,2011,7,4,12,16,33,1004,cv,0.89,0,0
37,2011,7,4,13,15,33,1003,SE,1.79,0,0
40,2011,7,4,14,13,34,1003,SE,4.92,0,0
52,2011,7,4,15,14,35,1002,cv,3.13,0,0
71,2011,7,4,16,16,34,1002,SE,1.79,0,0
63,2011,7,4,17,21,34,1002,SE,5.81,0,0
88,2011,7,4,18,21,33,1002,SE,8.94,0,0
96,2011,7,4,19,21,32,1002,SE,12.07,0,0
73,2011,7,4,20,16,32,1002,SE,16.09,0,0
63,2011,7,4,21,18,31,1003,SE,20.11,0,0
61,2011,7,4,22,18,30,1003,SE,25.03,0,0
57,2011,7,4,23,18,30,1002,SE,29.05,0,0
65,2011,7,5,0,19,29,1002,SE,33.07,0,0
82,2011,7,5,1,19,28,1001,SE,36.2,0,0
86,2011,7,5,2,19,28,1001,SE,40.22,0,0
89,2011,7,5,3,18,27,1001,SE,43.35,0,0
67,2011,7,5,4,17,27,1001,SE,46.48,0,0
79,2011,7,5,5,17,26,1001,SE,49.61,0,0
95,2011,7,5,6,18,26,1001,SE,52.74,0,0
112,2011,7,5,7,18,26,1000,SE,55.87,0,0
105,2011,7,5,8,18,27,1000,SE,59,0,0
119,2011,7,5,9,19,27,1000,SE,62.13,0,0
134,2011,7,5,10,19,27,1000,SE,63.92,0,0
133,2011,7,5,11,20,28,1000,SE,65.71,0,0
144,2011,7,5,12,19,29,1000,SE,67.5,0,0
165,2011,7,5,13,20,28,999,NE,3.13,0,0
153,2011,7,5,14,20,28,999,NW,4.02,0,0
142,2011,7,5,15,21,28,999,NW,7.15,0,0
141,2011,7,5,16,20,28,998,NE,1.79,0,0
139,2011,7,5,17,20,28,998,NE,3.58,0,0
152,2011,7,5,18,20,28,998,NE,5.37,0,0
160,2011,7,5,19,20,28,998,NE,7.16,0,0
145,2011,7,5,20,21,26,998,SE,0.89,0,0
132,2011,7,5,21,21,25,998,cv,0.89,0,0
141,2011,7,5,22,21,25,998,SE,0.89,0,0
145,2011,7,5,23,21,24,998,cv,0.89,0,0
152,2011,7,6,0,21,24,998,cv,1.34,0,0
173,2011,7,6,1,21,23,998,cv,2.23,0,0
199,2011,7,6,2,20,24,998,cv,3.12,0,0
193,2011,7,6,3,21,23,998,SE,0.89,0,0
193,2011,7,6,4,20,23,998,NE,0.89,0,0
185,2011,7,6,5,21,23,998,NE,1.78,0,0
184,2011,7,6,6,21,23,998,NE,2.67,0,0
178,2011,7,6,7,21,24,998,NE,3.56,0,0
145,2011,7,6,8,21,26,998,cv,0.89,0,0
142,2011,7,6,9,22,28,998,SE,1.79,0,0
158,2011,7,6,10,22,30,998,cv,0.89,0,0
173,2011,7,6,11,21,30,997,SE,1.79,0,0
164,2011,7,6,12,21,32,997,cv,1.79,0,0
180,2011,7,6,13,23,33,996,cv,3.58,0,0
181,2011,7,6,14,22,32,996,SE,4.92,0,0
172,2011,7,6,15,22,32,995,SE,9.84,0,0
171,2011,7,6,16,22,32,995,SE,13.86,0,0
167,2011,7,6,17,23,32,995,SE,18.78,0,0
170,2011,7,6,18,22,31,995,SE,23.7,0,0
174,2011,7,6,19,22,30,995,SE,26.83,0,0
171,2011,7,6,20,22,29,995,SE,28.62,0,0
188,2011,7,6,21,22,28,996,SE,29.51,0,0
179,2011,7,6,22,21,29,996,SE,34.43,0,0
121,2011,7,6,23,17,25,996,NW,4.92,0,0
66,2011,7,7,0,17,24,995,NE,1.79,0,0
54,2011,7,7,1,19,24,995,NW,3.13,0,0
56,2011,7,7,2,20,24,995,NE,1.79,0,1
87,2011,7,7,3,20,24,994,cv,0.89,0,2
48,2011,7,7,4,19,20,996,NW,7.15,0,3
42,2011,7,7,5,19,20,997,NW,12.07,0,0
44,2011,7,7,6,18,20,997,NW,16.09,0,0
31,2011,7,7,7,19,21,997,NE,3.13,0,0
12,2011,7,7,8,18,23,998,NW,4.02,0,0
10,2011,7,7,9,16,25,998,NW,8.04,0,0
11,2011,7,7,10,11,26,998,NW,16.09,0,0
11,2011,7,7,11,10,27,998,NW,24.14,0,0
16,2011,7,7,12,10,28,997,NW,29.95,0,0
9,2011,7,7,13,11,28,997,NW,35.76,0,0
16,2011,7,7,14,9,29,996,cv,4.02,0,0
17,2011,7,7,15,10,30,996,NW,4.92,0,0
16,2011,7,7,16,10,30,996,SE,3.13,0,0
12,2011,7,7,17,10,30,995,cv,3.13,0,0
21,2011,7,7,18,12,28,996,SE,4.02,0,0
20,2011,7,7,19,11,27,996,SE,8.04,0,0
22,2011,7,7,20,14,25,997,SE,9.83,0,0
19,2011,7,7,21,14,25,998,SE,11.62,0,0
23,2011,7,7,22,13,26,998,SE,14.75,0,0
28,2011,7,7,23,14,25,999,NW,7.15,0,0
21,2011,7,8,0,16,21,998,NE,1.79,0,1
22,2011,7,8,1,17,21,998,cv,0.89,0,0
31,2011,7,8,2,16,19,998,NE,1.79,0,0
37,2011,7,8,3,17,19,998,NE,2.68,0,0
38,2011,7,8,4,17,19,998,cv,0.89,0,0
32,2011,7,8,5,17,18,998,cv,1.78,0,0
27,2011,7,8,6,18,20,998,NW,1.79,0,0
40,2011,7,8,7,17,22,998,cv,0.89,0,0
37,2011,7,8,8,18,24,999,cv,1.78,0,0
32,2011,7,8,9,17,27,998,SE,1.79,0,0
26,2011,7,8,10,14,29,998,SE,4.92,0,0
25,2011,7,8,11,14,31,998,NW,5.81,0,0
18,2011,7,8,12,14,31,998,NW,9.83,0,0
23,2011,7,8,13,13,32,997,NW,16.98,0,0
14,2011,7,8,14,15,33,997,NW,24.13,0,0
12,2011,7,8,15,13,32,998,NW,31.28,0,0
16,2011,7,8,16,13,32,998,NW,38.43,0,0
7,2011,7,8,17,13,31,999,NW,44.24,0,0
9,2011,7,8,18,12,31,999,NW,51.39,0,0
12,2011,7,8,19,13,29,1000,NW,56.31,0,0
16,2011,7,8,20,14,26,1001,NW,60.33,0,0
17,2011,7,8,21,13,25,1002,NW,62.12,0,0
17,2011,7,8,22,13,25,1003,cv,0.89,0,0
28,2011,7,8,23,15,24,1003,NW,1.79,0,0
18,2011,7,9,0,14,22,1003,NW,4.92,0,0
22,2011,7,9,1,15,22,1003,SE,1.79,0,0
34,2011,7,9,2,15,20,1004,NE,3.13,0,0
41,2011,7,9,3,14,21,1004,cv,0.89,0,0
21,2011,7,9,4,14,21,1004,NW,0.89,0,0
28,2011,7,9,5,15,19,1005,NW,4.02,0,0
25,2011,7,9,6,16,20,1005,NW,7.15,0,0
19,2011,7,9,7,16,23,1006,NW,10.28,0,0
14,2011,7,9,8,15,25,1006,NW,12.07,0,0
23,2011,7,9,9,16,27,1006,NE,1.79,0,0
18,2011,7,9,10,15,29,1006,NW,1.79,0,0
18,2011,7,9,11,14,31,1006,cv,3.13,0,0
12,2011,7,9,12,16,33,1005,cv,4.92,0,0
17,2011,7,9,13,16,34,1004,SE,3.13,0,0
14,2011,7,9,14,14,34,1004,cv,1.79,0,0
23,2011,7,9,15,14,35,1003,SE,1.79,0,0
18,2011,7,9,16,15,35,1003,SE,5.81,0,0
19,2011,7,9,17,15,33,1003,SE,10.73,0,0
21,2011,7,9,18,14,33,1003,SE,14.75,0,0
18,2011,7,9,19,14,31,1004,SE,17.88,0,0
23,2011,7,9,20,15,29,1004,SE,19.67,0,0
25,2011,7,9,21,16,28,1005,SE,21.46,0,0
29,2011,7,9,22,16,26,1005,SE,22.35,0,0
28,2011,7,9,23,17,25,1006,SE,23.24,0,0
42,2011,7,10,0,17,25,1006,cv,0.89,0,0
53,2011,7,10,1,18,25,1006,SE,1.79,0,0
57,2011,7,10,2,18,24,1006,SE,3.58,0,0
62,2011,7,10,3,19,24,1006,SE,5.37,0,0
80,2011,7,10,4,19,24,1006,cv,0.89,0,0
100,2011,7,10,5,19,24,1006,SE,3.13,0,0
93,2011,7,10,6,18,24,1007,SE,6.26,0,0
82,2011,7,10,7,18,24,1007,SE,8.05,0,0
79,2011,7,10,8,19,26,1008,SE,9.84,0,0
83,2011,7,10,9,19,27,1008,SE,11.63,0,0
75,2011,7,10,10,20,29,1008,cv,1.79,0,0
88,2011,7,10,11,19,29,1008,SE,1.79,0,0
90,2011,7,10,12,20,30,1007,cv,0.89,0,0
90,2011,7,10,13,20,31,1006,cv,2.68,0,0
79,2011,7,10,14,19,32,1006,SE,1.79,0,0
89,2011,7,10,15,21,31,1005,SE,6.71,0,0
87,2011,7,10,16,20,30,1005,SE,10.73,0,0
91,2011,7,10,17,20,31,1006,SE,13.86,0,0
73,2011,7,10,18,19,30,1006,SE,16.99,0,0
66,2011,7,10,19,19,29,1005,SE,20.12,0,0
72,2011,7,10,20,20,27,1006,SE,21.01,0,0
117,2011,7,10,21,21,26,1007,cv,0.45,0,0
111,2011,7,10,22,21,26,1008,SE,3.13,0,0
125,2011,7,10,23,19,26,1008,SE,7.15,0,0
