pm2.5,dew_point,temperature,pressure,wind_direction,wind_speed,hours,rain_hours
61,17,19,1015,SE,2.68,0,0
72,17,19,1015,SE,4.47,0,0
73,17,19,1015,SE,6.26,0,0
77,17,18,1015,SE,7.15,0,0
69,16,18,1015,cv,0.89,0,0
83,16,17,1015,NE,0.89,0,0
76,16,17,1015,NE,1.78,0,0
93,18,19,1015,cv,0.89,0,0
97,18,22,1015,NW,3.13,0,0
100,18,23,1015,cv,0.89,0,0
74,18,25,1015,NE,3.13,0,0
81,19,26,1015,cv,0.89,0,0
77,18,27,1015,cv,2.68,0,0
82,17,28,1014,cv,3.57,0,0
75,19,29,1014,SE,1.79,0,0
97,18,30,1014,SE,3.58,0,0
73,17,29,1013,SE,5.37,0,0
71,16,29,1013,SE,8.5,0,0
70,18,27,1013,SE,10.29,0,0
81,18,25,1014,SE,11.18,0,0
90,19,23,1014,cv,0.89,0,0
132,19,22,1015,cv,1.78,0,0
184,19,21,1015,cv,2.67,0,0
115,18,21,1015,SE,0.89,0,0
122,19,21,1015,NE,1.79,0,0
124,18,20,1015,cv,0.89,0,0
133,18,20,1015,NW,0.89,0,0
98,17,19,1014,NW,2.68,0,0
70,17,19,1014,NW,4.47,0,0
62,16,19,1015,NW,7.6,0,0
81,17,19,1015,NW,12.52,0,0
81,17,21,1015,NW,15.65,0,0
71,17,23,1016,NW,19.67,0,0
57,18,26,1016,NW,24.59,0,0
60,17,27,1016,NW,29.51,0,0
44,16,29,1016,NE,4.02,0,0
42,16,29,1015,NW,4.02,0,0
31,18,31,1014,cv,0.89,0,0
41,16,31,1014,NE,3.13,0,0
27,16,31,1013,NE,4.92,0,0
33,18,32,1013,cv,0.89,0,0
35,19,30,1012,SE,1.79,0,0
45,19,29,1012,SE,2.68,0,0
102,20,26,1012,SE,4.47,0,0
101,16,25,1013,NW,3.13,0,0
26,14,26,1014,NW,6.26,0,0
22,14,24,1014,NW,9.39,0,0
25,15,24,1014,NW,13.41,0,0
33,15,23,1014,NW,16.54,0,0
33,15,22,1014,NW,19.67,0,0
36,15,22,1013,NW,21.46,0,0
33,15,22,1013,NW,24.59,0,0
43,16,19,1013,NW,27.72,0,0
46,16,21,1013,NW,31.74,0,0
35,16,19,1013,NW,34.87,0,0
42,16,21,1013,NW,38,0,0
64,17,22,1014,NW,41.13,0,0
41,16,23,1014,NW,42.92,0,0
40,18,25,1014,NW,46.05,0,0
46,15,28,1014,NE,4.92,0,0
35,14,29,1013,NE,9.84,0,0
26,15,29,1013,NE,12.97,0,0
31,14,29,1012,cv,0.89,0,0
24,13,30,1011,cv,1.78,0,0
17,13,29,1011,cv,2.67,0,0
26,15,29,1011,SE,1.79,0,0
30,14,27,1011,SE,3.58,0,0
42,15,26,1011,SE,5.37,0,0
59,14,26,1011,SE,8.5,0,0
66,15,26,1012,SE,11.63,0,0
54,15,26,1012,NW,1.79,0,0
44,17,23,1012,cv,0.89,0,0
44,17,20,1012,cv,1.78,0,0
94,17,21,1012,SE,0.89,0,0
127,17,19,1011,NE,0.89,0,0
48,17,19,1011,NW,1.79,0,0
69,17,19,1011,NW,3.58,0,0
73,17,19,1011,NW,6.71,0,0
51,16,18,1011,NW,9.84,0,0
33,17,21,1012,NW,13.86,0,0
47,17,23,1012,NW,17.88,0,0
24,16,25,1012,NW,21.9,0,0
37,17,27,1012,NW,25.92,0,0
20,17,28,1011,NW,29.05,0,0
24,16,30,1010,NW,30.84,0,0
17,14,31,1009,SE,1.79,0,0
22,14,32,1009,cv,0.89,0,0
16,14,31,1008,SE,1.79,0,0
11,13,31,1008,SE,4.92,0,0
35,16,30,1008,SE,8.05,0,0
42,16,29,1008,SE,11.18,0,0
44,17,27,1008,SE,12.97,0,0
55,18,24,1009,SE,14.76,0,0
49,18,23,1010,SE,15.65,0,0
65,19,24,1010,SE,19.67,0,0
97,20,23,1010,SE,21.46,0,0
132,20,23,1010,SE,23.25,0,0
110,19,21,1009,cv,0.89,0,0
136,19,21,1009,NW,0.89,0,0
168,20,21,1009,SE,1.79,0,0
157,20,22,1009,SE,3.58,0,0
191,20,21,1008,NE,0.89,0,0
160,20,21,1009,cv,0.89,0,0
195,19,21,1009,NW,1.79,0,0
135,20,22,1009,NW,4.92,0,0
121,19,25,1009,NW,8.05,0,0
102,19,27,1008,SE,1.79,0,0
82,20,29,1008,cv,1.79,0,0
98,20,29,1007,SE,1.79,0,0
110,19,31,1007,SE,3.58,0,0
138,19,32,1006,SE,5.37,0,0
79,18,32,1005,SE,9.39,0,0
60,17,32,1005,SE,14.31,0,0
54,17,31,1005,SE,18.33,0,0
62,17,30,1005,SE,22.35,0,0
91,18,28,1006,SE,25.48,0,0
99,18,27,1007,SE,28.61,0,0
93,19,25,1007,SE,30.4,0,0
88,19,24,1007,SE,32.19,0,0
95,19,22,1007,NE,0.89,0,0
102,19,22,1007,NE,2.68,0,0
145,19,22,1007,cv,0.89,0,0
107,19,22,1007,NE,0.89,0,0
100,19,21,1008,NW,1.79,0,0
103,18,20,1008,NE,1.79,0,0
114,18,20,1008,NW,1.79,0,0
130,18,20,1008,NW,3.58,0,0
111,19,21,1009,cv,0.89,0,0
77,19,23,1009,NE,1.79,0,0
67,19,26,1009,NE,3.58,0,0
95,19,27,1009,NE,6.71,0,0
83,18,29,1009,NE,9.84,0,0
54,18,30,1008,cv,0.45,0,0
61,20,30,1008,SE,1.79,0,0
77,20,30,1008,cv,0.89,0,0
58,20,30,1007,SE,3.13,0,0
88,21,30,1007,SE,6.26,0,0
74,22,29,1007,SE,8.05,0,0
70,21,28,1006,SE,9.84,0,0
128,22,27,1007,SE,11.63,0,1
217,22,26,1007,SE,13.42,0,0
224,22,26,1008,SE,16.55,0,0
176,21,26,1008,SE,18.34,0,0
165,21,26,1008,SE,22.36,0,0
116,19,25,1009,NW,4.02,0,1
73,21,23,1009,cv,0.89,0,2
60,20,22,1009,cv,1.78,0,0
59,19,21,1009,NE,1.79,0,0
45,19,21,1010,cv,0.89,0,0
65,18,20,1010,NW,0.89,0,0
72,18,20,1010,NW,2.68,0,0
112,19,21,1010,cv,0.89,0,0
105,20,23,1010,cv,2.68,0,0
93,19,25,1010,SE,1.79,0,0
81,19,25,1011,SE,4.92,0,0
92,19,25,1010,SE,6.71,0,0
102,20,24,1010,SE,9.84,0,0
92,20,26,1010,SE,11.63,0,0
89,20,27,1010,SE,13.42,0,0
103,20,27,1010,SE,15.21,0,0
80,20,27,1010,SE,17,0,0
101,19,27,1010,SE,18.79,0,0
95,20,26,1010,NE,1.79,0,0
85,20,24,1011,NE,2.68,0,0
89,20,23,1011,SE,0.89,0,0
107,20,23,1011,cv,0.89,0,0
115,20,23,1011,NE,1.79,0,0
100,20,23,1012,SE,0.89,0,0
99,19,22,1012,cv,0.89,0,0
105,20,22,1012,NE,0.89,0,0
108,20,22,1012,NW,0.89,0,0
116,21,22,1013,SE,1.79,0,1
95,18,20,1012,NE,4.02,0,2
79,18,20,1012,NW,1.79,0,0
82,19,21,1013,cv,0.89,0,1
90,20,21,1014,cv,1.78,0,2
78,20,22,1014,NW,3.13,0,0
76,19,22,1014,NW,6.26,0,0
44,19,23,1015,NW,11.18,0,0
61,19,24,1015,NW,14.31,0,0
52,19,25,1014,NW,17.44,0,0
45,19,25,1014,NW,20.57,0,0
55,19,27,1014,NW,23.7,0,0
44,19,27,1013,NW,26.83,0,0
55,18,27,1013,NW,29.96,0,0
43,19,26,1013,NW,33.09,0,0
37,18,26,1013,NW,37.11,0,0
59,19,24,1013,NW,38.9,0,0
59,19,23,1014,NE,0.89,0,0
53,18,24,1014,NW,3.13,0,0
73,18,22,1014,cv,0.89,0,0
81,18,21,1015,cv,1.78,0,0
82,18,22,1015,SE,1.79,0,0
81,18,21,1014,cv,0.89,0,0
105,19,21,1014,NW,1.79,0,0
105,18,21,1014,NW,2.68,0,0
85,18,22,1014,NW,5.81,0,0
49,18,21,1015,NW,7.6,0,0
45,18,21,1015,NW,10.73,0,0
36,18,22,1015,NE,1.79,0,0
46,18,23,1016,NW,3.13,0,0
59,18,24,1016,NW,6.26,0,0
51,18,26,1016,NW,9.39,0,0
50,18,26,1016,NW,12.52,0,0
39,18,27,1016,NW,14.31,0,0
39,18,28,1015,cv,0.89,0,0
46,19,29,1014,cv,2.68,0,0
77,18,29,1014,cv,4.47,0,0
104,19,29,1014,SE,1.79,0,0
80,20,28,1014,SE,3.58,0,0
112,20,27,1014,SE,4.47,0,0
143,21,25,1014,SE,5.36,0,0
191,21,24,1015,SE,6.25,0,0
211,21,23,1015,SE,7.14,0,0
224,20,22,1015,SE,8.03,0,0
249,20,22,1015,NW,0.89,0,0
254,20,22,1015,NE,0.89,0,0
284,20,22,1015,NW,0.89,0,0
228,20,22,1015,NW,1.78,0,0
135,20,22,1014,NW,3.57,0,0
94,20,22,1014,NW,4.46,0,0
101,20,22,1014,cv,0.45,0,0
93,20,22,1014,cv,1.34,0,1
97,20,22,1015,NW,1.79,0,2
100,19,22,1015,NW,6.71,0,3
95,18,22,1015,NW,12.52,0,4
56,18,22,1015,NW,16.54,0,5
52,18,23,1014,NW,19.67,0,0
52,17,23,1014,NW,23.69,0,1
51,18,25,1013,NW,26.82,0,0
46,19,25,1013,NE,1.79,0,0
62,19,26,1012,cv,0.89,0,0
70,19,26,1012,cv,1.78,0,0
79,18,26,1012,cv,2.67,0,0
90,19,25,1012,NE,1.79,0,0
103,20,23,1012,cv,0.89,0,0
103,20,23,1013,cv,1.34,0,0
118,19,22,1013,cv,2.23,0,0
142,19,22,1012,cv,3.12,0,0
157,18,21,1013,SE,0.89,0,0
155,18,21,1013,SE,1.78,0,0
159,18,20,1013,SE,2.67,0,0
82,18,19,1012,NE,1.79,0,0
81,17,19,1012,cv,0.45,0,0
105,17,19,1013,SE,0.89,0,0
101,17,19,1013,NE,1.79,0,0
93,17,19,1013,NW,0.89,0,0
92,18,20,1013,cv,0.45,0,0
81,17,22,1013,NW,1.79,0,0
58,17,24,1014,NW,3.58,0,0
72,17,25,1014,NW,5.37,0,0
74,16,26,1013,cv,1.79,0,0
81,17,27,1013,cv,2.68,0,0
86,15,28,1012,SE,1.79,0,0
77,16,28,1012,cv,1.79,0,0
71,16,28,1011,SE,3.13,0,0
78,16,28,1011,SE,6.26,0,0
80,17,27,1011,SE,9.39,0,0
88,16,26,1011,SE,11.18,0,0
89,16,24,1012,SE,12.97,0,0
93,17,23,1012,SE,14.76,0,0
90,16,23,1012,SE,16.55,0,0
135,18,22,1012,cv,0.89,0,0
125,18,21,1012,cv,1.78,0,0
112,19,22,1012,SE,1.79,0,0
88,19,21,1012,SE,2.68,0,0
92,19,21,1012,cv,0.89,0,0
91,19,20,1012,NE,0.89,0,0
103,18,20,1012,cv,0.89,0,0
100,18,20,1012,cv,1.78,0,0
91,18,19,1012,cv,2.67,0,0
161,19,20,1013,cv,3.56,0,0
185,19,22,1013,cv,4.45,0,0
170,19,23,1013,cv,5.34,0,0
146,19,25,1013,cv,6.23,0,0
133,19,26,1012,cv,7.12,0,0
125,20,27,1011,cv,8.91,0,0
131,19,28,1011,SE,1.79,0,0
123,20,29,1010,cv,1.79,0,0
89,20,29,1009,SE,3.13,0,0
96,20,29,1008,SE,6.26,0,0
87,19,29,1008,SE,9.39,0,0
95,19,27,1008,SE,11.18,0,0
97,20,26,1009,SE,15.2,0,0
117,20,26,1010,SE,19.22,0,0
128,19,25,1010,SE,22.35,0,0
144,19,22,1010,SE,24.14,0,0
147,20,22,1010,cv,0.89,0,0
129,19,21,1010,cv,1.78,0,0
148,19,21,1010,SE,1.79,0,0
163,19,21,1010,cv,0.89,0,0
168,18,20,1010,cv,1.78,0,0
152,18,19,1010,NE,0.89,0,0
177,19,20,1010,NE,1.78,0,0
182,19,20,1011,cv,0.45,0,0
177,20,21,1011,NW,1.79,0,0
151,21,23,1011,cv,0.89,0,0
150,20,25,1011,NW,1.79,0,0
131,20,27,1011,NE,3.13,0,0
135,19,28,1011,NE,7.15,0,0
117,19,29,1010,NW,1.79,0,0
103,18,30,1010,cv,0.89,0,0
103,19,30,1009,SE,1.79,0,0
95,20,30,1009,SE,3.58,0,0
99,20,30,1009,SE,5.37,0,0
104,21,30,1009,SE,6.26,0,0
128,22,28,1009,SE,7.15,0,0
182,21,26,1009,SE,8.04,0,0
224,22,25,1010,SE,8.93,0,0
232,22,25,1011,cv,0.89,0,0
216,22,25,1011,NE,0.89,0,0
229,22,24,1011,SE,0.89,0,0
226,22,24,1011,NE,1.79,0,0
250,22,24,1011,NE,3.58,0,0
278,22,24,1011,NW,0.89,0,0
249,21,24,1012,NW,1.78,0,0
201,22,23,1012,cv,0.89,0,0
161,21,24,1012,cv,1.34,0,0
203,21,23,1012,SE,0.89,0,0
222,21,24,1013,cv,0.89,0,0
226,22,24,1013,cv,1.78,0,0
197,21,25,1014,cv,2.67,0,0
210,20,26,1014,NE,1.79,0,0
148,17,27,1015,NE,4.92,0,0
56,16,27,1015,NE,8.94,0,0
52,14,27,1015,NE,12.96,0,0
38,13,26,1014,NE,16.98,0,0
41,14,26,1014,NE,18.77,0,0
48,15,26,1014,SE,1.79,0,0
43,17,26,1014,SE,2.68,0,0
54,17,24,1014,SE,4.47,0,0
70,17,22,1014,SE,6.26,0,0
58,14,23,1015,SE,8.05,0,0
61,17,21,1015,cv,0.89,0,0
64,17,21,1015,cv,1.78,0,0
74,15,20,1015,cv,2.67,0,0
103,16,19,1016,cv,3.12,0,0
102,16,18,1015,cv,4.01,0,0
61,16,18,1015,cv,4.46,0,0
69,16,17,1015,cv,5.35,0,0
81,15,17,1015,NE,0.89,0,0
79,15,17,1015,NE,1.78,0,0
129,15,17,1016,SE,0.89,0,0
133,17,18,1016,NE,0.89,0,0
96,17,20,1017,NE,1.78,0,0
81,17,21,1017,cv,0.89,0,0
58,13,24,1017,SE,4.02,0,0
63,10,25,1016,SE,5.81,0,0
67,10,27,1015,cv,3.13,0,0
81,10,27,1015,SE,3.13,0,0
113,12,28,1014,SE,6.26,0,0
97,12,28,1013,SE,9.39,0,0
97,11,26,1013,SE,12.52,0,0
111,12,26,1013,SE,15.65,0,0
102,13,25,1013,SE,17.44,0,0
100,15,22,1013,SE,19.23,0,0
123,15,22,1014,cv,0.89,0,0
125,15,22,1014,SE,1.79,0,0
128,14,23,1014,SE,5.81,0,0
118,16,20,1014,SE,6.7,0,0
115,16,19,1014,SE,8.49,0,0
140,16,19,1014,SE,10.28,0,0
142,15,18,1013,SE,12.07,0,0
122,14,18,1013,SE,13.86,0,0
109,14,18,1013,cv,0.89,0,0
159,14,17,1013,cv,1.78,0,0
154,15,17,1013,SE,0.89,0,0
213,15,18,1014,NE,0.89,0,0
216,15,19,1013,cv,0.89,0,0
227,15,21,1013,cv,1.78,0,0
210,15,23,1013,SE,1.79,0,0
220,15,24,1012,cv,0.89,0,0
216,16,26,1012,cv,2.68,0,0
211,16,26,1011,SE,3.13,0,0
204,17,26,1010,SE,7.15,0,0
122,16,27,1009,SE,12.07,0,0
121,16,27,1009,SE,16.99,0,0
85,16,26,1009,SE,21.01,0,0
114,17,25,1009,SE,25.03,0,0
152,17,23,1009,SE,28.16,0,0
131,16,22,1010,SE,29.95,0,0
144,17,21,1010,SE,31.74,0,0
147,17,21,1010,SE,34.87,0,0
160,16,21,1009,SE,36.66,0,0
175,17,20,1009,SE,38.45,0,0
176,16,19,1009,NE,1.79,0,0
193,16,19,1009,NE,2.68,0,0
200,16,18,1009,SE,0.89,0,0
189,16,18,1009,cv,0.89,0,0
108,15,16,1009,NW,0.89,0,0
50,15,16,1009,cv,0.89,0,0
73,16,18,1009,NE,0.89,0,0
57,12,23,1009,NW,4.02,0,0
57,10,25,1010,NW,9.83,0,0
45,9,27,1009,NW,14.75,0,0
62,9,27,1009,NW,18.77,0,0
62,8,29,1008,NW,23.69,0,0
24,8,29,1007,NW,28.61,0,0
24,8,30,1007,NW,33.53,0,0
27,8,30,1006,NW,38.45,0,0
38,9,30,1006,NW,43.37,0,0
39,8,30,1006,NW,48.29,0,0
27,9,29,1006,NW,53.21,0,0
66,10,25,1006,NW,55,0,0
111,13,22,1007,NE,0.89,0,0
198,16,20,1008,cv,0.45,0,0
181,13,21,1008,NW,1.79,0,0
212,12,20,1009,NW,4.92,0,0
174,12,20,1009,NW,6.71,0,0
170,11,22,1009,NW,9.84,0,0
133,12,18,1009,NW,12.97,0,0
50,12,17,1009,NW,16.1,0,0
28,12,17,1009,NW,17.89,0,0
18,12,16,1009,NE,0.89,0,0
NA,12,16,1010,NW,1.79,0,0
NA,13,19,1010,NW,4.92,0,0
NA,13,23,1010,NW,6.71,0,0
NA,12,25,1011,NW,10.73,0,0
NA,11,27,1011,NW,14.75,0,0
NA,11,29,1010,NW,18.77,0,0
NA,11,31,1010,NW,22.79,0,0
NA,11,31,1009,NW,25.92,0,0
NA,12,31,1008,NE,1.79,0,0
NA,12,32,1008,cv,0.89,0,0
NA,11,32,1008,SE,3.13,0,0
NA,12,31,1008,SE,6.26,0,0
NA,14,28,1008,SE,8.05,0,0
NA,13,26,1008,SE,11.18,0,0
NA,14,23,1009,SE,12.97,0,0
NA,14,23,1010,SE,14.76,0,0
76,16,21,1010,SE,15.65,0,0
72,16,21,1010,cv,0.89,0,0
72,15,19,1010,NE,0.89,0,0
207,16,20,1010,SE,0.89,0,0
240,15,19,1010,NW,0.89,0,0
221,16,18,1010,NW,1.78,0,0
164,16,18,1010,NW,2.67,0,0
98,15,17,1011,NW,3.56,0,0
69,15,17,1011,NE,0.89,0,0
96,17,19,1012,NW,1.79,0,0
119,16,22,1012,NW,3.58,0,0
110,14,25,1012,NE,3.13,0,0
107,14,27,1012,NE,4.92,0,0
91,13,29,1012,NE,6.71,0,0
71,13,31,1011,cv,0.89,0,0
69,12,32,1011,cv,1.78,0,0
85,12,33,1010,SE,1.79,0,0
87,13,33,1009,SE,4.92,0,0
103,13,33,1009,SE,6.71,0,0
115,15,31,1009,SE,9.84,0,0
123,16,28,1009,SE,11.63,0,0
123,14,28,1009,SE,15.65,0,0
132,15,25,1010,SE,17.44,0,0
120,15,24,1010,SE,19.23,0,0
132,16,23,1011,SE,21.02,0,0
155,16,21,1011,NE,1.79,0,0
142,17,20,1011,cv,0.89,0,0
155,17,21,1011,cv,1.78,0,0
218,17,20,1012,cv,2.67,0,0
261,17,19,1012,NW,0.89,0,0
269,17,19,1012,NW,1.78,0,0
206,16,18,1012,cv,0.89,0,0
117,16,18,1012,NW,1.79,0,0
111,17,19,1013,NW,4.92,0,0
114,17,23,1013,NW,6.71,0,0
120,17,26,1013,cv,0.89,0,0
134,17,27,1013,cv,1.78,0,0
131,16,30,1013,cv,2.67,0,0
141,16,30,1012,cv,3.56,0,0
141,17,32,1011,cv,5.35,0,0
159,16,33,1011,cv,7.14,0,0
129,15,34,1010,SE,3.13,0,0
150,16,33,1010,SE,4.92,0,0
124,15,32,1010,SE,8.94,0,0
121,15,30,1010,SE,12.96,0,0
138,15,29,1010,SE,16.98,0,0
139,16,27,1011,SE,21,0,0
180,17,24,1012,SE,21.89,0,0
167,18,23,1012,SE,23.68,0,0
191,18,20,1012,NE,1.79,0,0
209,18,21,1012,cv,0.89,0,0
275,18,20,1013,cv,1.78,0,0
277,17,19,1013,cv,2.67,0,0
310,17,19,1013,NW,0.89,0,0
242,17,19,1013,NW,2.68,0,0
206,16,18,1013,NW,4.47,0,0
136,17,18,1014,NW,6.26,0,0
166,17,20,1014,NW,8.05,0,0
175,18,23,1014,NW,11.18,0,0
160,17,26,1014,NW,14.31,0,0
179,17,28,1015,NW,16.1,0,0
182,17,30,1014,cv,1.79,0,0
177,17,31,1014,cv,3.58,0,0
183,15,32,1013,SE,1.79,0,0
153,15,33,1012,SE,3.58,0,0
128,14,32,1012,SE,5.37,0,0
165,13,32,1012,SE,9.39,0,0
166,15,31,1012,SE,12.52,0,0
152,16,29,1012,SE,14.31,0,0
169,17,26,1012,SE,15.2,0,0
212,18,24,1012,SE,16.99,0,0
225,18,23,1013,SE,18.78,0,0
227,18,22,1013,SE,19.67,0,0
225,19,22,1013,cv,0.89,0,0
321,19,22,1013,SE,0.89,0,0
358,19,21,1013,cv,0.89,0,0
360,19,21,1012,SE,0.89,0,0
411,18,21,1012,NE,0.89,0,0
374,18,21,1012,NE,1.78,0,0
414,18,20,1012,cv,0.89,0,0
349,18,20,1013,cv,1.34,0,0
298,18,20,1013,cv,2.23,0,0
334,19,22,1013,cv,3.12,0,0
333,20,24,1013,cv,4.01,0,0
455,20,26,1013,SE,1.79,0,0
440,20,27,1012,SE,3.58,0,0
313,20,29,1011,SE,7.6,0,0
215,19,30,1010,SE,13.41,0,0
190,19,30,1010,SE,18.33,0,0
236,19,30,1009,SE,23.25,0,0
187,19,29,1009,SE,29.06,0,0
211,19,29,1009,SE,33.98,0,0
196,19,28,1009,SE,38,0,0
240,20,27,1010,SE,41.13,0,0
281,21,26,1010,SE,42.92,0,0
297,21,25,1010,SE,46.05,0,0
293,21,26,1010,SE,50.07,0,0
254,21,27,1010,SE,54.09,0,0
203,21,26,1010,SE,55.88,0,0
186,21,25,1010,SE,59.01,0,1
205,21,24,1010,SE,60.8,0,2
200,21,24,1010,SE,62.59,0,0
181,21,24,1010,SE,64.38,0,1
176,21,24,1010,SE,66.17,0,2
188,21,23,1010,SE,67.96,0,0
181,21,23,1011,SE,68.85,0,1
219,21,24,1011,SE,70.64,0,0
226,21,24,1011,SE,72.43,0,0
238,20,24,1012,SE,74.22,0,0
247,20,25,1011,SE,77.35,0,0
225,20,25,1011,SE,79.14,0,0
244,20,25,1011,SE,82.27,0,0
199,20,25,1010,SE,84.06,0,0
157,20,25,1010,SE,85.85,0,0
194,20,25,1009,SE,88.98,0,1
262,19,24,1009,SE,93,0,2
224,19,21,1010,SE,97.02,0,3
174,18,21,1010,SE,102.83,0,0
170,18,21,1011,SE,108.64,0,0
153,18,20,1011,SE,115.79,0,1
104,18,20,1011,SE,119.81,0,2
136,17,20,1010,SE,124.73,0,3
117,17,19,1010,SE,129.65,0,4
94,17,18,1010,SE,132.78,0,5
112,16,18,1010,SE,137.7,0,6
71,16,18,1010,SE,139.49,0,7
89,16,17,1010,SE,142.62,0,8
84,15,17,1010,SE,144.41,0,9
70,16,17,1011,NE,1.79,0,10
61,16,17,1011,cv,0.89,0,11
53,16,18,1012,SE,1.79,0,12
34,17,18,1012,cv,0.89,0,13
26,16,17,1013,NE,3.13,0,14
43,15,16,1013,NE,6.26,0,15
21,15,16,1013,NE,9.39,0,16
13,14,16,1013,NE,12.52,0,17
24,14,15,1013,NE,16.54,0,18
33,14,15,1013,NE,19.67,0,19
9,14,15,1014,NE,21.46,0,20
26,13,15,1014,SE,1.79,0,21
30,13,14,1014,NE,1.79,0,22
14,13,14,1014,cv,0.89,0,23
12,13,14,1015,cv,1.78,0,24
8,13,14,1015,NE,0.89,0,25
6,13,14,1015,NE,2.68,0,26
31,12,14,1015,NE,4.47,0,27
26,12,14,1015,NE,7.6,0,28
20,12,14,1015,NE,9.39,0,29
19,12,14,1014,cv,0.89,0,30
16,12,14,1014,cv,1.34,0,31
17,12,13,1014,NW,1.79,0,32
14,12,13,1014,NE,1.79,0,33
12,12,13,1014,NE,3.58,0,34
5,12,13,1015,NE,5.37,0,35
20,12,13,1015,NE,8.5,0,36
5,12,14,1015,NE,11.63,0,0
20,12,14,1016,NE,14.76,0,1
23,12,14,1015,NW,3.13,0,2
33,13,15,1015,NE,4.02,0,3
21,13,16,1015,NW,1.79,0,0
3,13,17,1014,NE,1.79,0,0
6,13,18,1014,SE,1.79,0,0
27,14,19,1014,SE,4.92,0,0
23,14,18,1014,SE,8.05,0,0
35,13,17,1014,SE,11.18,0,0
48,13,16,1015,cv,0.89,0,0
54,13,16,1015,cv,1.78,0,0
44,14,15,1016,SE,1.79,0,0
44,14,16,1015,SE,4.92,0,0
24,14,16,1016,SE,6.71,0,0
34,14,16,1015,SE,8.5,0,1
45,14,15,1015,NE,1.79,0,2
54,14,15,1015,NE,2.68,0,3
55,14,15,1014,SE,0.89,0,0
55,13,15,1014,NE,1.79,0,0
55,14,15,1014,NW,1.79,0,0
55,14,15,1014,NW,3.58,0,0
84,15,16,1014,NW,5.37,0,0
106,15,17,1014,NW,8.5,0,0
73,15,19,1015,NW,10.29,0,0
87,15,20,1015,NW,12.08,0,0
118,15,20,1014,cv,0.89,0,0
138,15,21,1014,NW,1.79,0,0
118,14,24,1012,cv,1.79,0,0
79,13,25,1012,SE,3.13,0,0
70,13,24,1011,SE,4.92,0,0
49,13,24,1011,SE,8.05,0,0
37,13,23,1011,SE,12.07,0,0
47,12,22,1010,SE,15.2,0,0
NA,12,22,1011,SE,16.99,0,0
NA,14,20,1011,cv,0.89,0,0
NA,14,20,1011,cv,1.78,0,0
NA,15,18,1011,cv,2.67,0,0
NA,15,20,1011,SE,1.79,0,0
84,15,18,1011,SE,3.58,0,0
91,15,17,1011,SE,4.47,0,0
82,16,17,1011,SE,5.36,0,0
76,15,17,1011,NW,1.79,0,0
129,15,17,1011,cv,0.89,0,0
147,15,17,1011,cv,1.78,0,0
115,15,16,1011,NE,0.89,0,0
121,15,17,1012,NW,1.79,0,0
109,15,18,1012,NW,3.58,0,0
99,15,19,1013,NW,5.37,0,0
121,15,19,1013,NW,7.16,0,0
119,15,19,1013,NW,8.95,0,0
124,15,19,1013,NW,10.74,0,1
143,15,19,1012,NW,13.87,0,0
128,15,19,1012,NE,1.79,0,1
106,15,19,1012,NW,3.13,0,0
101,16,19,1012,NE,4.92,0,0
57,15,18,1012,NE,8.05,0,0
48,15,18,1013,NE,12.07,0,0
34,15,17,1013,NE,13.86,0,1
35,15,17,1014,NE,15.65,0,2
52,15,16,1015,NE,18.78,0,3
56,15,16,1014,NE,22.8,0,4
49,15,16,1014,NE,25.93,0,5
28,15,16,1015,NE,29.06,0,6
20,14,15,1014,NE,34.87,0,7
11,13,15,1015,NE,42.92,0,8
1,13,14,1015,NE,48.73,0,9
4,12,13,1016,NE,55.88,0,10
NA,11,13,1018,NE,61.69,0,11
NA,11,13,1018,NE,67.5,0,0
NA,11,13,1020,NW,4.02,0,1
NA,11,13,1020,NE,3.13,0,2
NA,11,14,1021,NW,1.79,0,3
NA,10,14,1022,NE,3.13,0,4
NA,11,14,1023,NW,4.02,0,5
NA,11,13,1023,NW,8.04,0,6
NA,11,15,1023,NE,3.13,0,0
NA,10,17,1022,NE,6.26,0,0
NA,10,18,1022,NE,9.39,0,0
NA,10,17,1022,SE,3.13,0,0
NA,10,17,1023,cv,0.45,0,0
NA,10,17,1023,SE,3.13,0,0
NA,10,16,1023,SE,4.92,0,0
NA,10,16,1024,SE,8.05,0,0
NA,11,15,1024,NW,1.79,0,0
NA,11,13,1025,NE,0.89,0,0
NA,11,14,1025,NW,3.13,0,0
NA,11,13,1025,NW,6.26,0,0
NA,9,10,1025,NW,8.05,0,0
NA,10,11,1025,NW,9.84,0,0
NA,8,9,1025,NW,12.97,0,0
NA,6,8,1025,NW,16.1,0,0
NA,7,8,1025,NW,17.89,0,0
NA,6,7,1026,NW,18.78,0,0
NA,8,10,1026,NE,0.89,0,0
NA,5,14,1026,NE,2.68,0,0
NA,2,16,1026,NW,1.79,0,0
NA,3,18,1026,NE,1.79,0,0
NA,-2,19,1025,NW,5.81,0,0
NA,-2,20,1024,NW,9.83,0,0
NA,-3,21,1023,NW,13.85,0,0
NA,-3,22,1021,NW,18.77,0,0
NA,-3,22,1020,SE,4.92,0,0
NA,-3,22,1020,NW,4.02,0,0
NA,0,22,1019,SE,4.92,0,0
NA,1,19,1019,SE,8.94,0,0
NA,3,17,1020,SE,12.96,0,0
NA,5,16,1020,SE,16.09,0,0
NA,4,17,1020,SE,20.11,0,0
NA,7,13,1020,cv,0.89,0,0
